"year","venue_name","country_name","artist_name","song_name","runningOrder","placed","placedJury","placedTelevote","pointsJury","pointsTelevote","youtubeLink","appleMusicLink","spotifyLink"
2014,"B&W Hallerne","Finland","Softengine","Something Better",18,10,7,16,114,39,"https://youtu.be/3FDWaFfo1CU?si=rLTnU63QBpIfiI6y","https://music.apple.com/gb/album/something-better/920817123?i=920817167","https://open.spotify.com/track/0i99ZWeMYZalyfqFvoj3ob?si=d670ac94d84c490f"
2015,"Wiener Stadthalle","Finland","Pertti Kurikan Nimipäivät","Aina mun pitää",NULL,NULL,NULL,NULL,NULL,NULL,"https://youtu.be/v4Y0HOPL5GU?si=fzbA7ISNiYgVR-Mz","https://music.apple.com/gb/album/aina-mun-pit%C3%A4%C3%A4/953653003?i=953653007","https://open.spotify.com/track/6GGTPYGutuiccn4G8Err6e?si=4d685f0cc9494c9f"
2016,"Globe Arena","Finland","Sandhja","Sing It Away",NULL,NULL,NULL,NULL,NULL,NULL,"https://youtu.be/oAQIPxgQkM8?si=gGq2WSJDcojKi1TZ","https://music.apple.com/gb/album/sing-it-away/1069812808?i=1069813271","https://open.spotify.com/track/1oXBMCKtUPI4c2eRHziEMy?si=6885fa3fc8c54b26"
2017,"International Exhibition Centre","Finland","Norma John","Blackbird",NULL,NULL,NULL,NULL,NULL,NULL,"https://youtu.be/Ufba0nOz0fQ?si=wobC7_nUz6btwEjd","https://music.apple.com/gb/album/blackbird/1728512488?i=1728512630","https://open.spotify.com/track/541qtYs85Hx9yxLhh00aCT?si=b80dd9e20225423a"
2018,"Lisbon Arena","Finland","Saara Aalto","Monsters",17,25,23,21,23,23,"https://youtu.be/hdjiuCUUpPc?si=8UITfykUqR_vqXbb","https://music.apple.com/gb/album/monsters/1343894213?i=1343894215","https://open.spotify.com/track/0JGbU6NlewrskD138Wq04b?si=19b03f3eb3214268"
2019,"Expo Tel Aviv","Finland","Darude feat. Sebastian Rejman","Look Away",NULL,NULL,NULL,NULL,NULL,NULL,"https://youtu.be/VSPhIwOJfRs?si=bbZcqyjYyUNu2BTX","https://music.apple.com/gb/album/look-away-feat-sebastian-rejman/1453197533?i=1453197534","https://open.spotify.com/track/6Bo74efyPjwcWhXi7MGY6A?si=856033b3ff2b4470"
2020,"Rotterdam Ahoy","Finland","Aksel","Looking Back",NULL,NULL,NULL,NULL,NULL,NULL,"https://youtu.be/EgONBKFQpxE?si=cEcJPyBBjm2r2aPu","https://music.apple.com/gb/album/looking-back/1495268837?i=1495268842","https://open.spotify.com/track/5TvXXlRPYayUev7gSUD5az?si=cfdbc2de6c1c4950"
2021,"Rotterdam Ahoy","Finland","Blind Channel","Dark Side",16,6,11,4,83,218,"https://youtu.be/fOPGxQ4fgVw?si=rKrgP7_20srF7NDC","https://music.apple.com/gb/album/dark-side/1604873130?i=1604873544","https://open.spotify.com/track/6A8B1kJ9ZNHbl2uFPN6Wtm?si=3098a61f80a54437"
2022,"PalaOlimpico","Finland","The Rasmus","Jezebel",4,18,21,13,12,53,"https://youtu.be/LSi9nfr65FE?si=R-nkma9VWXLpj-L-","https://music.apple.com/gb/album/jezebel/1597112018?i=1597112022","https://open.spotify.com/track/2NehRqeFiEGV72lFfqJGUn?si=f8891ac558bf4ed5"
2023,"Liverpool Arena","Finland","Käärijä","Cha Cha Cha",13,2,4,1,150,376,"https://youtu.be/l6rS8Dv5g-8?si=eEiH_-kQ8rFKgbtc","https://music.apple.com/gb/album/cha-cha-cha/1661067480?i=1661067481","https://open.spotify.com/track/5RX8T3EoTuXcybAxe6oPAw?si=a13f35b4219e4235"
2024,"Malmö Isstadion","Finland","Windows95man","No Rules!",17,19,24,15,7,31,"https://youtu.be/aaIxsEPoS28?si=LG9gcAggSDVVXGwB","https://music.apple.com/gb/album/no-rules/1722048006?i=1722048011","https://open.spotify.com/track/4QWrK6lpr8rZ6sa8ymqMrq?si=34fadc05cafd4839"
