"year";"venue";"countryname";"artist";"song";"runningOrder";"placed";"placedJury";"placedTelevote";"pointsJury";"pointsTelevote";"youtubeLink";"appleMusicLink";"spotifyLink"
1998;"National Indoor Arena";"Croatia";"Danijela";"Neka mi ne svane";1;4;10;4;4;127;"https://youtu.be/ojVGmkYnFM8?si=lhnR-M6On9JDDBUi";"https://music.apple.com/gb/album/neka-mi-ne-svane/930277844?i=930277850";"https://open.spotify.com/track/2Y1TLTTfeiI3AhBvJ4s1YQ?si=1c8fbd34377b4985"
1998;"National Indoor Arena";"Greece";"Thalassa";"Mia krifi evaisthisia";2;18;14;16;0;12;"https://youtu.be/SAoLC9MCQcw?si=DxHowL7DbjKdxywS";;
1998;"National Indoor Arena";"France";"Marie Line";"Où aller";3;22;14;21;0;3;"https://youtu.be/LD_jRP2R2Vo?si=VHPabmN4V_rRxhPP";;
1998;"National Indoor Arena";"Spain";"Mikel Herzog";"¿Qué voy a hacer sin ti?";4;14;14;14;0;21;"https://youtu.be/3gwv1idqVd0?si=JrWolg024BKRbid4";"https://music.apple.com/gb/album/que-voy-a-hacer-sin-ti/1013879837?i=1013879973";"https://open.spotify.com/track/0hFYZ2dqaX2L1eD0UUr872?si=fc1d687b70434197"
1998;"National Indoor Arena";"Switzerland";"Gunvor";"Lass ihn";5;23;14;22;0;0;"https://youtu.be/07DuJq6weas?si=otBFU8n8mV45Y2Vi";"https://music.apple.com/gb/album/lass-ihn/881493580?i=881494928";"https://open.spotify.com/track/3hxqRp4OhlLVIFB2yi0rLq?si=271fe93ecc50469f"
1998;"National Indoor Arena";"Slovakia";"Katarína Hasprová";"Modlitba";6;19;14;18;0;8;"https://youtu.be/bHQqFDdSNeo?si=4ACKv2hVkHj0JVmS";"https://music.apple.com/gb/album/modlitba-2009/335093545?i=335094009";"https://open.spotify.com/track/5Hb81hUqFvtZ9MgNrA3J9L?si=4a12c998b15b4d0c"
1998;"National Indoor Arena";"Poland";"Sixteen";"To takie proste";7;15;4;19;12;7;"https://youtu.be/1PLtGzUblEY?si=YCR5YxiovyRlqVRN";;
1998;"National Indoor Arena";"Israel";"Dana International";"Diva";8;1;4;1;12;160;"https://youtu.be/h5W3ko1ft2M?si=j9k_HPpzusIxyRmF";"https://music.apple.com/gb/album/diva-english-version/1704442988?i=1704443512";"https://open.spotify.com/track/2kJ0xpv54mvAhN98IyWn3v?si=bd81a924430d4db1"
1998;"National Indoor Arena";"Germany";"Guildo Horn";"Guildo hat euch lieb";9;6;5;6;11;75;"https://youtu.be/jo_DyXn-9Bc?si=owLD8rE_H0GVf86L";"https://music.apple.com/gb/album/guildo-hat-euch-lieb-grand-prix-version/713843161?i=713843232";"https://open.spotify.com/track/6TU1XF376ykPceVnK24OOK?si=4857a27d3ac540f8"
1998;"National Indoor Arena";"Hungary";"Charlie";"A holnap már nem lesz szomorú";11;21;13;21;1;3;"https://youtu.be/1fgdjQmPwrY?si=_vbKC-QPEoe_FxdI";"https://music.apple.com/gb/album/a-holnap-m%C3%A1r-nem-lesz-szomor%C3%BA/1692646367?i=1692647014";"https://open.spotify.com/track/5tLnyuHqvngzkJtHIf9Onq?si=52211b46992b4bcc"
1998;"National Indoor Arena";"Slovenia";"Vili Resnik";"Naj bogovi slišijo";12;16;7;17;8;9;"https://youtu.be/BTED2l_S-aQ?si=I1A1oUA3wzO8QAcb";;
1998;"National Indoor Arena";"Ireland";"Dawn Martin";"Is Always Over Now";13;8;2;9;22;42;"https://youtu.be/bGucxzkmI-U?si=NA7LnOOvcv9SLqyP";;
1998;"National Indoor Arena";"Portugal";"Alma Lusa";"Se eu te pudesse abraçar";14;11;8;11;6;30;"https://youtu.be/6nvqZJbD29k?si=VwZrFgH6TcKWeen6";;
1998;"National Indoor Arena";"Romania";"Mălina Olinescu";"Eu cred";15;20;14;20;0;6;"https://youtu.be/6nr1g-_XiLM?si=dECcPGIXPSmpPzaW";;
1998;"National Indoor Arena";"United Kingdom";"Imaani";"Where Are You?";16;2;1;2;34;132;"https://youtu.be/0nusBQ7Lacg?si=5Rh9FzfJ8GQJ6TJh";"https://music.apple.com/gb/album/where-are-you-single-version/689147602?i=689147701";"https://open.spotify.com/track/2nW7d3hGhkwvoUn0rUe39P?si=68704f74c5604896"
1998;"National Indoor Arena";"Cyprus";"Michael Hajiyanni";"Genesis";17;10;9;10;5;32;"https://youtu.be/r-bV_c7p4u0?si=Eh8UCmwJBoNT1QJc";;
1998;"National Indoor Arena";"Malta";"Chiara";"The One That I Love";18;3;3;3;19;131;"https://youtu.be/g0AQI_Nt1X4?si=fpXeRwBicrclMHxr";"https://music.apple.com/gb/album/the-one-that-i-love-esc-1998/843614305?i=843614341";"https://open.spotify.com/track/3s1GSTcK3WAVbQhpVVziKN?si=507d39d2a48e465e"
1998;"National Indoor Arena";"Sweden";"Jill Johnson";"Kärleken är";19;9;6;8;10;43;"https://youtu.be/aGBU1IGC17s?si=HTeTEJDGKgjf-iNR";"https://music.apple.com/gb/album/k%C3%A4rleken-%C3%A4r/379903502?i=379903505";"https://open.spotify.com/track/3JhvBSXoWXJnKGzCmPlaxV?si=e5d21a58a579453b"
1998;"National Indoor Arena";"Belgium";"Mélanie Cohl";"Dis oui";20;5;10;5;4;118;"https://youtu.be/RKTyJWnnHVU?si=os_4tiSulFKhzAhx";;
1998;"National Indoor Arena";"Finland";"Edea";"Aava";21;13;14;13;0;22;"https://youtu.be/a4pCZ9fanWk?si=xzoergE2DbFq_NuV";"https://music.apple.com/gb/album/aava/713708190?i=713708437";"https://open.spotify.com/track/5twxOqAWxbJRPXxZreRgli?si=9ef4487c426244c7"
1998;"National Indoor Arena";"Norway";"Lars A. Fredriksen";"Alltid sommer";22;7;9;7;5;74;"https://youtu.be/pfMXlzT9vTU?si=aoY4mpUyS7UhzYyH";;
1998;"National Indoor Arena";"Estonia";"Koit Toome";"Mere lapsed";23;11;10;10;4;32;"https://youtu.be/OwgyoRn9jQc?si=tg_TybBYb6PGgULc";;
1998;"National Indoor Arena";"Turkey";"Tüzmen";"Unutamazsın";24;12;12;12;2;23;"https://youtu.be/zOa-AtCdSzw?si=kC4hnPLqxT7-oBja";;
1998;"National Indoor Arena";"Netherlands";"Edsilia";"Hemel en aarde";25;17;11;15;3;13;"https://youtu.be/O_TDK5Q4BjA?si=o3gy7Rg00xWtgcSq";"https://music.apple.com/gb/album/hemel-aarde/476565520?i=476565685";"https://open.spotify.com/track/5LVFTvXCObhitD5wDN799x?si=3822c8499a324019"
1998;"National Indoor Arena";"North Macedonia";"Vlado Janevski";"Ne zori, zoro";25;17;11;15;3;13;"https://youtu.be/sqvIdZXuPjs?si=mEKT8pfKtXnVDXD3";;
